reviewIndex	encodedSenderId	encodedTargetId	reviewContent	reviewRate	reviewType	DateTime
14111	fd0595abd8f0e58fcb48afba0556931972e0443e7471d83fc949b803ed37573e	1fa093cb6ed089411b5d2c3a18d7e332447bb4d29a29f762eb62a49e7c043094	너무너무 좋은 분 같아 면접 보는 내내 기분이 좋았네요	5	interviewReview	2021-01-05 19:29:19
14113	fa500bf3b6114ce07fad4f42472b3d5871d1e98a82141fdc628b3642c24de11c	7fd2a3f5f0a8bf564f57b316b6cf7ba66cba1ae901f7fec62d5e5107e8ec8c2b	목소리가 매우 밝고 친절해서 함께 하고 싶었으나 일정이 맞지 않아 함께 하지 못했습니다	5	interviewReview	2021-01-09 09:46:14
14116	57f13251188e834a4465686482ee4e14230f1c890fee083fbd9d9a6698b01352	64900126a69092d40ff0456933390ad0c67a9f33efa7075664ee53dfe3a58233	시간 관련 하여 문의하였는데 바로 답장을 주어서 고마웠어요 차분하고 즐겁게 인터뷰에 응해 주었고 무엇보다 능력이 출 중 한 인재더군 요 장기 돌보미를 구하고 있어서 그 부분이 맞지 않아 채용을 보류하였지만 기회가 된다면 아이들을 맡기고 싶네요	5	interviewReview	2021-01-10 17:29:07
14112	252a8545cd9617ebff5c464ffc0f5cee90320e3711c9dc57d79d3324849b9262	61d3a0efadd98be32039fac00d9710d6581b696443aa33df45670b5947283d38	일정이 맞지 않아 채용하지 않았습니다.	5	interviewReview	2021-01-06 13:35:06
14109	2ea0766c657aa9d0639d8fbc05d324cadb8eaa3708f5754b3ab4999734dd42df	06665d5faa51bc768bbd12cf5c543f73d33cb250ad9aa56efb3881f9c9f98825	본인 프로필에 관심을 주셔서 아동 아버님께서 전화를 먼저 주셨네요 원하시는 돌봄 시간에 가능하지 못해 많이 안타까웠어요 다음에 기회가 되면 꼭 아이를 돌보고 싶네요	5	interviewReview	2021-01-08 09:05:53
14114	7fd2a3f5f0a8bf564f57b316b6cf7ba66cba1ae901f7fec62d5e5107e8ec8c2b	fa500bf3b6114ce07fad4f42472b3d5871d1e98a82141fdc628b3642c24de11c	시간이 맞지 않아 아쉽게도 돌봄을 진행하지 못했지만 연락 과정에서 시간 맞출 때 친절하셨습니다!!	5	interviewReview	2021-01-15 15:13:56
14119	57f999b2264aa99c1cd51cd865e244060ab223d8d0f68994b14220580f64bf04	e24ca0a2939127f006d5b5c1165708f57ad48f3c2a411608039045f6c4d94464	돌봄 시간이 맞지 않아서 매칭되지 않았습니다	5	interviewReview	2021-01-11 19:17:02
14101	60b0b8d4ea271db4308ad29d730de91d40ae5afeb2dfd351520adc4b01cdb467	7d3b7ca41c0a07bb15015909e37bbd0a8766108f7a0158d992ddb1ee6fe83bae	코로나 때문에 아직 만나 지 못하고 있어요 빨리 뵈고 싶네요~	5	interviewReview	2021-01-03 12:32:00
14118	410a6e9281f57405236835def5ea8e49d212e50850715249e8ed479f7d08ff3c	df64ed7a0276ec848a71242939f804a098b2e03cb0c4e74ed51378a418fca582	시터 분은 좋은 분이나 제가 채용하지 못했습니다.	5	interviewReview	2021-01-12 12:33:08
14107	fef80bf74bb7280df14c179bddefad439bac20c6c53c25d0d83ba80ad045c278	410a6e9281f57405236835def5ea8e49d212e50850715249e8ed479f7d08ff3c	기다리고 있었는데 아쉽게도 연락되지 않아 채용되지 못했네요. ㅠㅠ	5	interviewReview	2021-01-06 19:47:08
14100	b9af6f4de1b80daec90dad4888dbccb10dfc53447cfc94de1b10a9b813365027	56411b8da212836b8858483a4d664ef22dafe48f5d8d97ab759b99bd944122da	인터뷰 연락을 따로 받지 못했습니다.	5	interviewReview	2021-01-01 16:17:18
14138	36e71ceaade606b208e12d5ea8d74e7f4b3f45604929380077e5ca5357a7be86	4dfd52a7cdeb98eea79b06694931d78b1c898e10018ae450a355e078a683c7a1	수락해 주셨는데 코로나가 심하여서 돌보지 못했네요 ㅡ 기회가 되면 다음에 만나 요~	4	interviewReview	2021-01-09 14:03:51
14124	9e012c8e7531389db5a72372a212e7184dbb68426800531c89dce502502a4647	343a33de16d02294376566f094d52f7abee68e310f5c5cfd27a07a9a6f04cfcc	다른 스케줄로 조율 올려주셨는데 저희가 원하는 시간대와 맞지 않아 연락드리지 못했어요.	4	interviewReview	2021-01-08 10:45:25
14125	343a33de16d02294376566f094d52f7abee68e310f5c5cfd27a07a9a6f04cfcc	9e012c8e7531389db5a72372a212e7184dbb68426800531c89dce502502a4647	먼저 신청해주셨지만 아쉽게도 서로 시간이 맞지 않아 다음을 기 약하게 되었습니다! 좋은 시터님 만나시길 바라고 다음에 기회가 된다면 뵐 수 있길 바라요	4	interviewReview	2021-01-08 11:40:23
14121	9e012c8e7531389db5a72372a212e7184dbb68426800531c89dce502502a4647	4ed4b50320b4a4b522ec04db6d8da79e0ba672ba6764801c416bf7c3d7ad8963	차분하고 좋은 분 같았는데 저희 집과 거리가 좀 있어서 고민하다 채용하지 못했어요.	4	interviewReview	2021-01-08 10:46:49
14135	a599f767d3e9180828facc2b708f0b85406ad37a4cb1d492ab3ea22e2a705dd9	4d4c1c36c59db173403ddd916cc299447ed999ed5612f6ff3009b33f09b6954b	먼저 연락을 주셔서 답변을 드렸지만 그 이후 연락이 닿지 않아 성사되지 못했습니다. 다음에라도 좋은 인연으로 뵐 수 있으면 좋겠습니다	4	interviewReview	2021-01-04 14:55:53
14131	36ceedbcc07fa7147893b3f80fb456323933c21c66c8c0861cfffbafe0c1db3c	4c858e006f91948385d101081db1e4de4384faaf0ff8f440acef9562ae8b2d73	추운 날 대면 인터뷰 흔쾌히 수락해 주셔서 너무 감사했습니다. 시간 맞춰 와 주셨고 증명 서류 등 요청드리지 않은 부분까지 꼼꼼하게 챙겨 오셨어요. 아이들과 시간을 보내고 아이들을 돌봐 주심에 있어 경험치가 많으시다는 느낌이 강하게 들었고 아이들 응대 역도 좋으실 것 같다는 느낌이 들었습니다. 장시간 도 가능하시어 저에게 너무 좋은 조건을 가지고 계셨는데 코로나로 인해 유치원 등원이 장기간 어렵게 되어 당분간 친정에 아 예 아이를 보내기로 결정을 하여 아쉽지만 연결이 안 되었어요. 다른 좋은 아이와 가 정 만나시길 바랍니다.	4	interviewReview	2021-01-10 13:50:40
14137	fdc445d66963aea9b821b5ee66176f1c4fe040edcb65b11ce8a3457662eb7222	49e5e431f469a86a839474450191cce5e0a6187599407ecbe6a8686738b7cb85	약속시간에 맞춰 면접을 보았습니다 아이의 양육 문제 등을 이야기 나누었고 부모님의 원하는 사항도 수락하였지만 집에서 거리가 있었습니다	4	interviewReview	2021-01-05 15:17:11
14129	c997ba476014a64d628a498358e4c24af6277a987f9ad72d2290fbe31617d511	06cda61a1bf78dbfe7bcdc28bfb3b6e9b683a090d1ab587da4fc73dc6f70509b	근무하기 전날 어머니께서 사정이 생겨 돌봄을 하지 못했습니다. 다음에 기회가 된다면 뵙길 바라겠습니다 추운 겨울 감기 조심하세요~	4	interviewReview	2021-01-10 16:39:18
14127	8738f96a3a5a9fdfac863b9e3d44a02146cbb87d5bd605bd13450eb29298f60a	4c9a29df49066d98af9f7f4705decbc51bc7e38880b43db8299dbf81ef521a92	시간이 맞지 않아 함께 하진 못했지만 다음에 꼭 아이들 부탁드리고 싶어요	4	interviewReview	2021-01-01 13:25:50
14126	4c95ef6fcf313101ae66264e2d63f66675f6ae208942bf1ab2756dfb2ce7cced	eb107700c61826c772cafbf16e260bc17a2baa0723e7ac2a9c084d14fa03864f	집. 주. 소.를 안 주시고 인터뷰 약속을 잡으셔서 전화 인터뷰인 줄 알았네요 토요일은 김장이라 어렵다고 미리 문자 드렸습니다. 대면 인터뷰는 하지 못했으나 상냥한 목소리로 이해해 주셨네요~	4	interviewReview	2021-01-02 13:08:46
14136	67698ba1b2b289d8921ca7294f65487f50254d1f3973ac1db7f18137718fb7c3	09b0e299234bf34dffa61529a7e86bad09947d0038f6075db71b9445c3b5ea9f	서로 시간이 맞지 않아서 아쉬웠지만 친절하게 대해 주셔서 감사했습니다	4	interviewReview	2021-01-03 21:20:42
14122	8727c24f83c7a37f98455e98bfba79ce1f7577b0025ae3ef70f8140e838ffe21	9e012c8e7531389db5a72372a212e7184dbb68426800531c89dce502502a4647	문자만 보내시고 답장이 없으셨어요	4	interviewReview	2021-01-08 12:00:24
14134	da96a942a7a2b7693bcc4a8bc49f3ec72818ab17826c2e6c0d076fbf40bb8c7a	a2fcbe96d6e46e18b6ffc2f38353a3d81def7ce4a78591dc96d7fa7c60c00c2d	면접이 시기로 했으나 감기에 걸리셨다며 취소됐습니다	4	interviewReview	2021-01-03 08:38:24
14156	973d6b91d96dbbc2f0c9797c3c230ea4593b5b009dbc2b735feb4c836b5e807f	36e71ceaade606b208e12d5ea8d74e7f4b3f45604929380077e5ca5357a7be86	사정상 함께 하지 못하게 되었지만 좋은 분 같았어요	3	interviewReview	2021-01-09 14:13:37
14148	43d09e64ae097b6278c3dd84cdd6de9871478ba6d810be11ef60d09a42c12ba6	867a57580cbdde139b76bdab2f73d06621c24ff06e96d605d4a127d78b839083	전화 인터뷰를 하고 대면 인터뷰까지 하려고 했지만 하지 못했습니다. 어머님은 굉장히 친절하시고 상냥하셨습니다.	3	interviewReview	2021-01-12 17:08:34
14158	36b69f9cf59992ebe3cd553a31a08a047cdb39ce2fbc1a2d1d1814999eb0eae9	52d1f8a64670663f4781a5fc26fbe1b2faff31fab4750575a2bf0da37cb5dd53	전업으로 돌봐주시기를 원하셔서 아쉽게도 조건이 맞지 않아 인연이 안 되었습니다. 좋으신 분 만나 시기 바래요~	3	interviewReview	2021-01-03 23:31:42
14151	657bb44c85579c38660485ec0ad0c9cf2287334f2a0a28d38f7cb499ff81f58a	7906b363d070a0387d75ccbc37238908e2eb5cbf5e17fef90536f45ba83aeb8d	시간에 제약이 생겨 연결되지 않았지만 아빠의 목소리에서 훈훈함을 느꼈습니다 좋은 시터님 연결되길 바랍니다	3	interviewReview	2021-01-04 12:14:39
14150	63bc51dd7bc5424b9f2113c8da79112f6caa264f46159ba4305b2d8ac5a8f71e	ca4943d890c92eab443455f5275ae9f1794816f4ed9c9124bdf5e8d20d45fbab	일정이 안 맞아서 채용을 못했습니다~	3	interviewReview	2021-01-01 00:29:02
14141	9f911bd03ea379b54d7061505ab53fd7f4c0b37002cfd0cbd52b55899468bb02	dd9ed672a8eb94e946137d90399500b1adffb40f27459439dbae87fc06b85bc6	시간이 맞지 않아 채용되지 못했습니다 좋은 분이시니 좋은 시터 만나시길 바랍니다	3	interviewReview	2021-01-09 22:34:24
14149	3affb77aa42d8d82dcc641b930efece46e705a4c8bf71a99676d6dcbec36e624	54e9cd228a0a3e4f7416c50c32fbdb090a4f5b771eb6ad56adc91ccc6c2477e1	시간대가 서로 맞지 않아 채용되지 않았네요 ㅜ	3	interviewReview	2021-01-10 12:04:49
14143	8a52e147062d9af8b3e21c72cc2e77018bc9343249ffb9fd8cc7e113c421d528	f8edc0697eec4d55fcb2f4be7349a7332ff3ec1c7323a72c525ea35b7d66f4ac	연락 후 인터뷰 날짜 약속을 하였으나 취소되었습니다.. 아이가 어려서 염려가 있으셨을 것 같았습니다.. 통화상 말투가 굉장히 친절하시고 좋은 분일 거란 생각이 많이 들어서 많이 아쉬웠습니다.. 지금은 좋은 분 만나셨을 것 같습니다~	3	interviewReview	2021-01-06 12:09:24
14147	3affb77aa42d8d82dcc641b930efece46e705a4c8bf71a99676d6dcbec36e624	6cb463e9ae64e6946cb02d10ae08f25ddd2650bfe63d9f482988641a0a3c8f45	수락 후 연락 코올이 늦었네요 그래도 연락 주셔서 감사했어요 ~	3	interviewReview	2021-01-06 10:55:59
14146	088cfb1069146045604e453721b7e5da3fc75f44d58779d20a8f5afb552e8fcd	e6652c5dd9e2f11faf8eed8955447a0fac37743a6f6e51309d4a5559d335d8d0	문자 인터뷰했습니다 1년 이상 확실히 일할 사람을 찾는다고 하셔서 아쉽게 연결되지 않았습니다	3	interviewReview	2021-01-15 11:10:34
14154	86223acf7312d272907fbfb781392b870c4910cee7fc16d3536cfc9150493dbc	ce90445548707f87a7c06b86bb652ffbe79666c621200c83d8c9266ff75d38d4	교통 편이 어려워 채용되지 않았습니다	3	interviewReview	2021-01-02 12:39:13
14153	63bc51dd7bc5424b9f2113c8da79112f6caa264f46159ba4305b2d8ac5a8f71e	5e0bb067d43606978d4890cdb63ea39be217d7db38a88b64039d5e4dd0c944d6	약속을 했는데 채용 중인 거 보고 오해하시고 다른 집 가셔서 채용 못하게 되었네요	3	interviewReview	2021-01-01 00:24:32
14142	2bebbf0dd26b61eb14e4b99c7054abb0402a5b88616e991c5cb70ba41e275a85	093d99e402973a4eae424537e677c15dd5d8b30dcc69faa6ac72c56e5fee6de8	시간이 계속 맞지 않았네요~ 약속시간을 잘 지켜주시면 좋겠습니다	3	interviewReview	2021-01-01 17:54:58
14159	b2afc2041c51caf4f2167a610660300c6cf806548439493b42c8c9d79df4581c	eba8a38b97f53e90bfaf775a0cb555e60c96b0289e67c93e222a8412b9d0da27	나중에 통화하기로 해서 연락을 드렸는데 통화가 연결돼 지 않았습니다	3	interviewReview	2021-01-03 21:20:29
14145	bb148fd83fca0ac209b2522b1ab74c7bdb8adcd99e406139a1a6d3c8ad86960b	bbea9774da490e37d62f0873b37407ecf151a74a0f48d7536bb7a2a9fc2890f2	먼저 지원해주셔서 연락드려 대면 인터뷰 요청드렸는데 인터뷰 당일 조건이 안 맞는다고 인터뷰 취소하셔서 조금 당황했습니다. 전화 시, 교양 있으시고 거리도 가깝고 아이 교육 경험도 있으신 거 같아 채용 의사가 있었는데 이어지지 못했습니다. 할머니랑 같이 거주하고 장기 입주 이모님 구하는 것이 명시되어 있어서 다음엔 확인 잘하시고 신청해주세요.	3	interviewReview	2021-01-10 12:58:36
14176	8879f1cc28d73780fa3adcdfa51700791637548174a68e100aa3ebe0512218ef	8a0c2ad1832e5a2eb83b1c5ec1dfe75c4d4100e88d827b515c591d65c8945b89	바로 수락을 해주셔서 좋았습니다 하지만 그 후로 연락이 없으시네요~아쉽습니다	2	interviewReview	2021-01-05 10:28:39
14175	8879f1cc28d73780fa3adcdfa51700791637548174a68e100aa3ebe0512218ef	8a0c2ad1832e5a2eb83b1c5ec1dfe75c4d4100e88d827b515c591d65c8945b89	수락을 바로 해주셔서 감사했고 1월에 다시 연락을 주신 다 했는데 연락이 없으시네요~좋은 시터 분 만났으면 합니다	2	interviewReview	2021-01-05 10:30:47
14177	04181140d67d885ffd3398adb775bf4006de0ca05d880b64ddefb8821d9b96fd	f690fbcbe64e37770183855d31c6004a84a70be3288a9d47326afe557fa56a8f	코로나로 인해 세심한 조건 조율로 다음 기회에 ~	2	interviewReview	2021-01-03 16:41:22
14170	5705cb8baf9c3b4da5bb52ee8e9485a64c9089cad0708a4aa1b1c48d9eea9cd3	498d7fbd3ae1fcbf6f29279d1ca0f35a76925cd57cab01698bbb35b198304544	안녕하세요. 연락 오기만을 기다렸어요 답변 주시면 감사하겠습니다	2	interviewReview	2021-01-04 21:20:23
14178	6d2f2f2a4fe0b19e41dc459406700b5afacbd66de14ec414d39edf8ac7d0b170	eab22f1a6f96b0e9c0aa8e55e0eafdb9923bf914685cd4a3d604726ef25200a0	사정이 있어 광고를 좀 빠르게 내었다고 해서 다시 연락하기로 하였습니다	2	interviewReview	2021-01-13 09:13:04
14165	63bc51dd7bc5424b9f2113c8da79112f6caa264f46159ba4305b2d8ac5a8f71e	a4e0df3d20c4749a042df89b628d41a53ae7cd227e6cf536eed0fd114234007f	다른 곳 일하게 되셔서 시간이 안 되시네요	2	interviewReview	2021-01-01 00:30:13
14169	eba8a38b97f53e90bfaf775a0cb555e60c96b0289e67c93e222a8412b9d0da27	b2afc2041c51caf4f2167a610660300c6cf806548439493b42c8c9d79df4581c	처음 올렸던 채용 조건과 변경이 있었고 거리가 너무 멀어서 요청 거절하게 되었습니다..	2	interviewReview	2021-01-03 21:50:50
14171	94ba7208da110b5d73073756f5eaf387428977087186d2162418b6f63e4154ba	bca27b823bd68b4ab0e92eef50d809f3d832d8d932069d28ceafb83c90545737	전화 인터뷰 시에 조율한 날짜에 시범 채용을 부탁드렸으나 시간 내기가 어렵다고 하셔서 채용하지 못했습니다	2	interviewReview	2021-01-02 13:55:57
14160	1068f894e6f2aded9297174d43ec08f4ba882155d7c69090975a51455dd53b22	f17528f9aa7b77be0025e8e6f4f7478a1ede655367a16400c3242c706a48895c	안녕하세요 시간이 맞지 않아서 인터뷰하지 못하였어요	2	interviewReview	2021-01-05 17:14:35
14164	4f79dd005dcd950b9e413e0d5df4318e1acef91bcf23447f68802919e5ff8451	d194f94b076a60b61e063844b4f7bdf8960894cf8b95f521a824598e8c9a3328	등본이 필요하시다고 하여 등본 떼어 어머님 직장 가서 직접 찾아뵙고 대면 인터뷰 진행하였지만 답변을 받지 못했네요. 바라던 사항은 아니었지만 인터뷰 진행 시 보통 교통비 정도는 챙겨주시는데요. 개인적인 시간 들여 찾아뵙고 대면 인터뷰 진행하게 된 것인데, 연락 한 통이라도 해주셨으면 이런 생각까진 안 들었을 것 같습니다. 다른 시터 선생님들께는 연락 한 통 남겨주시면 좋겠단 생각이 들어요. 별개로 아이들이 좋은 시터 선생님 만나 즐겁게 지 냈으면 하는 바람입니다. ;	2	interviewReview	2021-01-03 01:43:34
14162	cc20af53c7cca0b0a7d0276777d998f41618de03ac8c7fe9a8a6266157980972	5a37d80ddf282d4280144dbe53a82dfb9fce8ae5bba23a7af0307dbc5bb582af	추운 날 대면 인터뷰 갔었는데 추후 문자라도 주셨으면 좋았겠다 싶네요... 작은 배려가 아쉬웠어요....	2	interviewReview	2021-01-11 21:27:18
14174	63bc51dd7bc5424b9f2113c8da79112f6caa264f46159ba4305b2d8ac5a8f71e	42df307dc724f83dda031b589b75d7928f23538559a12241a0a940e9d89093f7	메시지를 드렸는데 연락이 안 되시네요~	2	interviewReview	2021-01-01 00:29:42
14168	45f1f6453a9779bf8e80c06ecab722057ed8317a1b78c6ce891ff67e0315e884	973d6b91d96dbbc2f0c9797c3c230ea4593b5b009dbc2b735feb4c836b5e807f	면접을 보기로 하였으나 전에 일하시던 분이 다시 오기로 했다며 면접 늘 보지 않겠다고 하였습니다~	2	interviewReview	2021-01-03 21:56:49
14161	ca2aaeec82e7c24b75d9dd81368137f14fb400947ae599c8fba5019261b4cd26	befba64ee6673cad4798993324fa23c8dbb1fbcba12d0cdf8bee57b355b726c8	연락이 되었는데.. 그 뒤로 답도 없으셨어요	2	interviewReview	2021-01-04 12:55:11
14199	4f081a8a71e9d7fd7a25407addc0a50e715600581b7ef06a3033b7cc3c2eebcf	f89d35fb07e707fb1b39c5eed455ec7972209d00bc37504cf6908420b44d60e7	코로나가 좀 잠 잠에 지면 연락드리겠습니다	1	interviewReview	2021-01-07 11:17:12
14193	676a628dd488b8223a89072633688242805f0d75c7d5dbf2cf02afb53e110698	6f49b1148ece7ba357817def5d3e2d84a224c7e171fb6a2b6c2eeab3f2ed6aa6	인터뷰가 안 되었지만 담에 기회가 오겠지 아쉬웠네요 ㅠㅠ	1	interviewReview	2021-01-10 00:57:13
14185	86407130c23953bcb7d0bdc2450146e42e57d1d5f0bbb74a4b37adfc00273855	54321839405eaa36d1b964d5c4dc2592f142a040e0fb73e1d4aafa3218454168	연락이 닿지 않아서 아쉬웠어요. 좋은 시터 분 만나시길 바라요	1	interviewReview	2021-01-11 12:00:44
14182	b1b95c7228ef5a76f129d13df2089e4b453f225b5ba51de9d4a2ac0cf787bf03	b06b3d1160f974d80ec6e5409085ad52566f1ef9feecec439058ae6f523a77dd	통화하는 데 너무 친절하신 것 같아서 면접 겸 갔습니다. 말이라도 착하게 해주시지. 되게 외부인에 대한 예의도 없으신 것 같고, 사람을 그렇게 대하는 게 한두 번이 아니신 것 같았습니다. 그렇게 예민하시면 그냥 아기 혼자 보시는 게 나을 것 같네요 ;; 왜 후기가 안 좋으신 지 알았습니다.	1	interviewReview	2021-01-04 08:24:53
14189	b3f26777fd5f1712cf90744c38a578bd08f101eda12a077e8cc963d4956d8899	bd50056ea3b45f758f8780b50db5d4a591d928619300f5bca643b25a4423351a	하신다고 했다가 갑자기 안 하신다고 마음을 바꾸셔서 매칭 안 됐습니다	1	interviewReview	2021-01-01 12:33:25
14184	f5569dad95a88701a57357271969d6b867353bdb718702713873f926cc0fd5a8	57f13251188e834a4465686482ee4e14230f1c890fee083fbd9d9a6698b01352	수락하시고 연락을 주시지 않았습니다	1	interviewReview	2021-01-05 12:40:02
14192	cc1074cc0c1f64098eed0e85bc525cc514a1809fdc086fc010882eff0e5810d5	b58504e45746b1d2bb31456925651e005a2a2ddd0ea4bb5b8bb816aad8471d5c	하원 도우미를 직접 신청해 주셨고 첫 만남 약속 시간까지 정한 상태에서 갑자기 다른 도우미 구했다고 문자만 남기셨네요 부모님들께서 조금 더 신중히 생각하시고 선택하시길 바라 봅니다	1	interviewReview	2021-01-02 23:16:17
14188	d4abb9bdedff80d4d83f7fa38e57c2b0ddbcbf638293c2e48d8ccfd6cf1951e0	4bae682d41f71b0f8665cd2e6a2b64f5edd4d949624630afac33f381783a28d6	연락 후 가능하다고 했으나 어디 사느냐 묻고는 그 후에 연락 없음	1	interviewReview	2021-01-01 21:18:07
14191	fa0bfb072e9e5d13a6b7684afb8727c32fbce8a534af58642e975f6d35d7d26f	a21fc76d206e8cec8407d6b7bcdb13c794ac3de673cb082f7a92c2f32b6d4506	채용하지 못했습니다 날짜 수정으로 인해서 구하지 못한 채 마감했습니다	1	interviewReview	2021-01-01 20:40:05
14186	40922ef25a387011e41e75c686a4d5c962ca8847f16dee206ed447752dfd71f6	5fc5ac71b825b95c3c08c5c989cd16a1848a24f1fec08fb735a6cbbbef701cd6	사정상 연락 못 드렸네요 ㅠㅠ ...........	1	interviewReview	2021-01-11 01:00:51
14183	1fa093cb6ed089411b5d2c3a18d7e332447bb4d29a29f762eb62a49e7c043094	fd0595abd8f0e58fcb48afba0556931972e0443e7471d83fc949b803ed37573e	안 쓸 때는 바로 통보해주는 게 어려운 코로나 경기에 배려자 않을까요? 맘시터룰을 몰라 면접 보고 마냥 기다리다가 다른 분 후기 보고 이건 아니다 싶어 다른 일 하겠다고 연락드렸네요. 12월 10일 면접 보고 1월까지 기다리는 건 무리였는데 별말 없이 계속 면접 보고 계시더군요. 정확한 답안 듣고 다른 일 해서 약속을 못 지키면 감점이 되는 걸 모르시나 봐요. 맘시터 지원한 분들 배려도 부탁드립니다. 가장 좋은 배려는 정확한 확답입니다.	1	interviewReview	2021-01-03 11:47:21
14210	0009176f53193e6453fa23abcf7eb2f04c7e5587abe97624f1771d3501a90375	55d92af6fa6618a0f90e21d80237ba84b966c621a269442f8fe6de7ef2eac2f7	코로나 때문에 같이 할 수 없어서 아쉬웠습니다ㅠㅠ	5	failureReview	2021-01-04 12:44:07
14209	e9c3874dd5245e0172240e6d39fe4c349fea3de844a2cd7f4ffa98d3f3b92368	d908aef0c93872bed833d612d250ebc5d6629f5abec68ddad197b553465e2386	너무 착하신 엄마였는 대 제 사정으로 일을 못하게 되었어요.. 배려 감사하고 기회가 되면 다시 뵐 수 있으면 좋겠어요..	5	failureReview	2021-01-05 13:37:16
14219	9f0eae4e52b3245ab6b10e8fe0c517698175189be38e2fc0b44899a698187357	f7f751d63ae2d93cb6f2b321491b89f81ec5498a76d69737c0d6a55f143b47ba	시간이 맞지 않아 함께 하지 못해 죄송합니다 연락 주셔서 감사합니다	5	failureReview	2021-01-04 09:13:37
14208	45966864dad244b9ddbfe33e6431a99fbeedcc7d7b74dbda0daea1cabb70b52c	229748fade02f316c8f2f71d320c894ec33483722d24aaee44ff48771c2b4735	늦은 후기입니다 수락 후 연락 없으셔서 매우 아쉬웠습니다 행복하세요~	5	failureReview	2021-01-11 17:21:03
14218	a341663c2f045083aaa731495cfbca541366394d745d64bc2daf9700835b4e81	bc7aa2e5be91f641b5c2b6dd545a8e4bb2d3f4c13126428a4268b061ec8d03bb	바쁘신지 연락이 닿지 않아서 아 쉬었다니 다	5	failureReview	2021-01-02 22:28:41
14200	4ebee515319a5ec7b29e31fbf7b5b735b8fe719a2566189e9b1c7c9dc9cf49be	5fbbe270dd7d24a23238930f2b08fa011976908586acc2e2a563feb070dbcda1	마음이 정말 따뜻하고 착하시고 아이를 좋아하시는 게 느껴졌어요~~ 이사를 갑자기 가게 되어서 채용하지 못했지만 기회가 된다면 다시 뵙고 싶네요!	5	failureReview	2021-01-01 20:41:56
14206	45966864dad244b9ddbfe33e6431a99fbeedcc7d7b74dbda0daea1cabb70b52c	229748fade02f316c8f2f71d320c894ec33483722d24aaee44ff48771c2b4735	수락해주신 후 연락이 없으셔서 아쉬웠습니다 행복하세요~	5	failureReview	2021-01-11 17:19:31
14214	de9344a3bebc0768245d37b86e1b51c2e8aff5a127cd8d2a9a94b014f7de95cc	d194f94b076a60b61e063844b4f7bdf8960894cf8b95f521a824598e8c9a3328	진행되지 않아 아쉬웠어요 ~ 새해 복 많이 받으시고, 감기도 코로나도 모두 조 심하세요 🙏	5	failureReview	2021-01-16 00:51:27
14203	410a6e9281f57405236835def5ea8e49d212e50850715249e8ed479f7d08ff3c	fef80bf74bb7280df14c179bddefad439bac20c6c53c25d0d83ba80ad045c278	연락할 당시 좋은 시터 분이라고 느꼈으나, 아쉽게도 (코로나 유행이 심하여) 채용하지 못해 다음 기회가 닿는다면 뵙고 싶네요.	5	failureReview	2021-01-12 12:36:39
14205	3b7b316431ffc0ac63e4ddd92d0a964eee2eb969c006c0ae1aa60d03dda11e02	23fa2dba0913e1ee46908d067117e0651a01f715c60212150362c48861f9d524	안녕하세요 어머니 맘시터 **입니다 신청해 주셔서 감사드립니다 시간이 맞지 않아 아쉽게 함께 하지 못해서 죄송합니다 ; 새해 복 많이 받으세요 어머님 건강하세요	5	failureReview	2021-01-04 13:44:48
14212	de9344a3bebc0768245d37b86e1b51c2e8aff5a127cd8d2a9a94b014f7de95cc	1c9f05e1189e457fe2534e4149f81c483745d215befebacbc75b938fe093b8e2	인터뷰가 진행되지 않아 아쉬웠어요 ~ 새해 복 많이 받으시고, 감기도 코로나도 모두 조 심하세요 🙏	5	failureReview	2021-01-16 00:51:04
14213	de9344a3bebc0768245d37b86e1b51c2e8aff5a127cd8d2a9a94b014f7de95cc	9194318cdefac958d3a84c11f7f383ac506dcc4e55be8a15745138afb89b88cf	진행되지 않아 아쉬웠어요 ~ 새해 복 많이 받으시고, 감기도 코로나도 모두 조 심하세요 🙏	5	failureReview	2021-01-16 00:51:16
14224	45966864dad244b9ddbfe33e6431a99fbeedcc7d7b74dbda0daea1cabb70b52c	1842abe26736e86b836d310bb7583988a584469af19ad03c7f8d7255881186f4	수락 후 연락이 없으셔서 아쉬웠습니다 행복하세요~	4	failureReview	2021-01-11 17:18:57
14231	f509eb06a09c736111a39cd9a979568945d35347c3bbc7908bd05df4dd287488	e2ee4e4f1f2c7a020838e4710c49e3c1872a8def26b3d003302861a43bdf6ca1	시간이 맞지 않아 아쉬웠어요 연락이 조금 늦었지만 매너 있게 해주셨어요	4	failureReview	2021-01-01 00:28:27
14234	e5b162a581e05c5c3e781deacd636023dd93f954912881dc8f70b5da8e0efb93	e9c3874dd5245e0172240e6d39fe4c349fea3de844a2cd7f4ffa98d3f3b92368	조건이 맞지 않아 매칭되지 않았습니다	4	failureReview	2021-01-20 23:41:14
14227	a599f767d3e9180828facc2b708f0b85406ad37a4cb1d492ab3ea22e2a705dd9	858fed9f13af9d404d0c414ba8d60af3600a19453955706ced521223a97b9fcd	먼저 연락을 주셔서 인터뷰 수락을 했는데 아쉽게도 연락이 닿지 않았습니다. 다음에라도 기회가 된다면 뵐 수 있었으면 좋겠습니다!	4	failureReview	2021-01-04 15:56:55
